,city_name,n_edges,n_vertices,is_chinese_city_or_not,n_g1,n_g2,n_g3,n_g4,n_g5,n_g6,n_g7,n_g8,n_g9,n_g10,n_g11,n_g12,n_g13,n_g14,n_g15,n_g16,n_g17,n_g18,n_g19,n_g20,n_g21,n_g22,n_g23,n_g24,n_g25,n_g26,n_g27,n_g28,n_g29
24,24.0,2717.0,1947.0,0.0,0.11057026562041039,0.00222399395745038,0.042255885191557215,0.2001174940203936,0.008539297553606646,0.005203306617431077,0.0001678486005622928,0.0,0.004406025764760187,0.21018841005413116,0.3567202383450128,0.0020141832067475138,0.010259745709370148,0.015546976627082371,0.02675087071461542,0.0029163694347698376,0.0003356972011245856,0.0005455079518274517,0.0001468675254920062,0.0,0.0010700348285846166,0.0,0.0,2.09810750702866e-05,0.0,0.0,0.0,0.0,0.0
25,25.0,27089.0,18907.0,0.0,0.09968412611142434,0.0014673077529179814,0.044786154778205405,0.1910826910214073,0.005932265712274607,0.005452501602131974,0.00012256747339410345,1.7509639056300492e-06,0.006664168624827968,0.22963891622338098,0.3585378751002427,0.0017089407718949281,0.007581673711378113,0.011115118872939552,0.031417545358719975,0.0033548468431871745,0.00018034928227989507,0.00033793603378659955,8.754819528150247e-05,1.7509639056300492e-06,0.0008212020717404931,5.252891716890148e-06,0.0,1.2256747339410345e-05,3.5019278112600985e-06,0.0,1.7509639056300492e-06,0.0,0.0
26,26.0,7940.0,5705.0,0.0,0.11171482853193172,0.002905236078153068,0.04188566824126027,0.199396775409727,0.010593392620848211,0.00541867187095725,0.00018481145535324863,0.0,0.0045981090091888254,0.20473413024032883,0.352258026361506,0.0020846732163846446,0.012153201304029628,0.019301708397093286,0.02806177138083727,0.002432118752448752,0.00025873603749454807,0.00047311732570431644,0.00017002653892498872,0.0,0.00134542739497165,0.0,0.0,2.9569832856519777e-05,0.0,0.0,0.0,0.0,0.0
27,27.0,5448.0,3965.0,0.0,0.1110859557769225,0.0032450381103312958,0.04158176741378009,0.19828153131300064,0.01203143698049743,0.004581864441497677,0.0004096725853574393,0.0,0.004474055866403614,0.20802742650150394,0.34773655896590017,0.003072544390180795,0.014802117360414847,0.02230559418696163,0.022963226495035415,0.0026305292322951366,0.00039889172784803305,0.0009379346033183479,0.00018327457765990706,0.0,0.0011427708959970675,0.0,0.0,9.702771758465668e-05,0.0,0.0,1.0780857509406298e-05,0.0,0.0
28,28.0,4766.0,3363.0,0.0,0.10959307808374198,0.00252263296869106,0.041918144096567335,0.1993587325537533,0.009182855526216522,0.005269238023387401,0.0002121840814786873,0.0,0.004514805733685402,0.20931959637872502,0.3570586571105243,0.002074688796680498,0.010503112033195022,0.016444266314598263,0.02690022632968691,0.0030766691814409657,0.00025933609958506224,0.0004597321765371558,0.00012966804979253112,0.0,0.0011434364390795926,0.0,0.0,3.5364013579781216e-05,2.3576009053187476e-05,0.0,0.0,0.0,0.0
29,29.0,15468.0,11204.0,0.0,0.11675804664640209,0.0037498934689355417,0.040619787587203283,0.20316792948252282,0.013696851144650923,0.005032324568701376,0.0003165494486763769,0.0,0.0034861022617052274,0.19525825159187848,0.34670281282593435,0.0027231369238698575,0.01549468968008214,0.02368033375675204,0.023741208650728266,0.002447170737844298,0.00044235756289391127,0.0007264404014496341,0.00018668300819376073,0.0,0.0017288469889248277,0.0,0.0,4.058326265081755e-05,0.0,0.0,0.0,0.0,0.0
30,30.0,17609.0,12647.0,0.0,0.10725376795807727,0.002440706743778851,0.042315987253393424,0.19585891341733278,0.009347719562170918,0.00536830639296627,0.00017478206860820414,0.0,0.0050749222063739274,0.21226970121629593,0.35517589006207884,0.002272166891906654,0.011304654508909204,0.016981950630307836,0.02938211417638632,0.0025717932952350037,0.00033395859537639004,0.00044319738825651764,0.0002403253443362807,0.0,0.0011423256626893342,0.0,0.0,4.681662552005468e-05,0.0,0.0,0.0,0.0,0.0
31,31.0,48475.0,34042.0,0.0,0.105081245631882,0.0025655367619720508,0.04225994022833604,0.19440946315625351,0.009952494502031822,0.005237925458781866,0.0002355103869893595,2.1806517313829585e-06,0.005334964460828408,0.21411819350449268,0.35458705543325736,0.0026309563139135395,0.01222909490959563,0.018392707028349563,0.027568889514009053,0.002817402036946782,0.0003718011202007944,0.0006105824847872284,0.00020061995928723217,5.451629328457396e-06,0.001333468533740679,6.5419551941488755e-06,1.0903258656914792e-06,3.925173116489325e-05,5.451629328457396e-06,0.0,2.1806517313829585e-06,0.0,0.0
32,32.0,3607.0,2787.0,0.0,0.12779353489027015,0.0029167420996520023,0.04344939955343673,0.21093074246173033,0.009755999436767042,0.0048478265242491905,0.00012069277653732425,0.0,0.0032587049665077543,0.20173797598213747,0.3431899100838815,0.0012672741536419046,0.009735883974010822,0.01595156196568302,0.0204976565485889,0.002393740067990264,8.046185102488282e-05,0.0003218474040995313,0.00012069277653732425,4.023092551244141e-05,0.001589121557741436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33.0,22293.0,14960.0,0.0,0.09801754290657295,0.0023903150451945058,0.04214183928892306,0.18760630006811563,0.01010451360014041,0.006291292483462112,0.00039072457469525575,0.0,0.005942356633333194,0.213924838799995,0.35631991775979005,0.0030443085846576876,0.013175984855766217,0.0188195521084501,0.03529684620495698,0.002473892494327181,0.0006769773379746677,0.001073970221354874,0.0003614724674988195,6.268308684950626e-06,0.0018595982432020191,0.0,0.0,6.89513955344569e-05,4.178872456633751e-06,0.0,8.357744913267502e-06,0.0,0.0
